population,side,stack_cell,stack,cell,Time (sec),ROI_mean_Fluo,deltaF_F,led
OviDN_activation,left,547_5,547,5,23,731.156,0.01372235026018274,0
OviDN_activation,left,547_5,547,5,24,746.195,0.03457340041304067,0
OviDN_activation,left,547_5,547,5,25,747.714,0.03667944105285655,0
OviDN_activation,left,547_5,547,5,26,793.195,0.09973726484447334,0
OviDN_activation,left,547_5,547,5,27,822.532,0.14041199443649335,0
OviDN_activation,left,547_5,547,5,28,837.948,0.16178574197000317,0
OviDN_activation,left,547_5,547,5,29,826.208,0.1455086405141517,0
OviDN_activation,left,547_5,547,5,30,834.584,0.15712167303495336,0
OviDN_activation,left,547_6,547,6,1,633.8148,-0.02631252222126736,0
OviDN_activation,left,547_6,547,6,2,652.8148,0.0028759127565777783,0
OviDN_activation,left,547_6,547,6,3,669.1481,0.02796767407361137,0
OviDN_activation,left,547_6,547,6,4,658.9259,0.01226398880884664,0
OviDN_activation,left,547_6,547,6,5,640.0,-0.016810611272584833,0
OviDN_activation,left,547_6,547,6,6,654.0741,0.004810491502241038,0
OviDN_activation,left,547_6,547,6,7,655.7407,0.007370778119823874,0
OviDN_activation,left,547_6,547,6,8,639.5555,-0.017493467027724342,0
OviDN_activation,left,547_6,547,6,9,650.4445,-0.0007654213185794629,0
OviDN_activation,left,547_6,547,6,10,638.2963,-0.01942789215004565,0
OviDN_activation,left,547_6,547,6,11,667.5555,0.025521068729100073,3
OviDN_activation,left,547_6,547,6,12,641.2963,-0.01481919189038589,0
OviDN_activation,left,547_6,547,6,13,655.0,0.00623289002571396,0
OviDN_activation,left,547_6,547,6,14,648.3704,-0.003951723054766125,0
OviDN_activation,left,547_6,547,6,15,663.0,0.01852275738480665,0
OviDN_activation,left,547_6,547,6,16,668.7778,0.0273988068382273,0
OviDN_activation,left,547_6,547,6,17,667.0,0.024667691064352994,0
OviDN_activation,left,547_6,547,6,18,660.8519,0.015222774375548274,0
OviDN_activation,left,547_6,547,6,19,665.6667,0.022619431045618196,0
OviDN_activation,left,547_6,547,6,20,662.2222,0.01732787503081893,0
OviDN_activation,left,547_6,547,6,21,652.7778,0.0028190721200419214,3
OviDN_activation,left,547_6,547,6,22,661.3333,0.015962317143881688,0
OviDN_activation,left,547_6,547,6,23,648.5185,-0.003724206885280922,0
OviDN_activation,left,547_6,547,6,24,649.5185,-0.0021879734653943357,0
OviDN_activation,left,547_6,547,6,25,650.1852,-0.0011637666443559615,0
OviDN_activation,left,547_6,547,6,26,653.7037,0.004241470643515019,0
OviDN_activation,left,547_6,547,6,27,658.8148,0.012093313275897296,0
OviDN_activation,left,547_6,547,6,28,648.7037,-0.0034396964559179123,0
OviDN_activation,left,547_6,547,6,29,648.5926,-0.0036103719888674326,0
OviDN_activation,left,547_6,547,6,30,646.3333,-0.007081184154417104,0
OviDN_activation,left,547_7,547,7,1,720.151,-0.045087838320015436,0
OviDN_activation,left,547_7,547,7,2,735.833,-0.024293681928556517,0
OviDN_activation,left,547_7,547,7,3,732.379,-0.02887364725033295,0
OviDN_activation,left,547_7,547,7,4,771.242,0.02265825555806305,0
OviDN_activation,left,547_7,547,7,5,751.727,-0.0032184159110939556,0
OviDN_activation,left,547_7,547,7,6,762.924,0.011628680703825401,0
OviDN_activation,left,547_7,547,7,7,779.121,0.03310572132826488,0
OviDN_activation,left,547_7,547,7,8,768.682,0.019263724225188822,0
OviDN_activation,left,547_7,547,7,9,755.409,0.0016638748575166817,0
OviDN_activation,left,547_7,547,7,10,760.364,0.008234149370951174,0
OviDN_activation,left,547_7,547,7,11,757.864,0.004919177366191114,3
OviDN_activation,left,547_7,547,7,12,747.015,-0.009466475145665702,0
OviDN_activation,left,547_7,547,7,13,779.379,0.03344782643915617,0
OviDN_activation,left,547_7,547,7,14,802.455,0.06404634403189345,0
OviDN_activation,left,547_7,547,7,15,806.318,0.06916863877364862,0
OviDN_activation,left,547_7,547,7,16,789.833,0.047309713374260765,0
OviDN_activation,left,547_7,547,7,17,805.727,0.06838497939172333,0
OviDN_activation,left,547_7,547,7,18,798.091,0.05825972890038424,0
OviDN_activation,left,547_7,547,7,19,792.515,0.05086601534096738,0
OviDN_activation,left,547_7,547,7,20,803.939,0.06601411141391891,0
OviDN_activation,left,547_7,547,7,21,790.515,0.048214037737159335,3
OviDN_activation,left,547_7,547,7,22,759.455,0.007028825550020427,0
OviDN_activation,left,547_7,547,7,23,763.773,0.01275444519664198,0
OviDN_activation,left,547_7,547,7,24,778.697,0.0325435020762576,0
OviDN_activation,left,547_7,547,7,25,780.379,0.03477381524106019,0
OviDN_activation,left,547_7,547,7,26,829.333,0.0996862710494697,0
OviDN_activation,left,547_7,547,7,27,862.439,0.1435844563253043,0
OviDN_activation,left,547_7,547,7,28,874.591,0.15969787224604207,0
OviDN_activation,left,547_7,547,7,29,873.591,0.15837188344413805,0
OviDN_activation,left,547_7,547,7,30,875.318,0.16066186610502625,0
OviDN_activation,left,547_8,547,8,1,553.4474,-0.031133867947029287,0
OviDN_activation,left,547_8,547,8,2,573.1842,0.0034174138461512157,0
OviDN_activation,left,547_8,547,8,3,569.4474,-0.003124235752808969,0
OviDN_activation,left,547_8,547,8,4,574.1053,0.005029893359532279,0
OviDN_activation,left,547_8,547,8,5,580.6579,0.016500888104272755,0
OviDN_activation,left,547_8,547,8,6,575.4737,0.007425417152942887,0
OviDN_activation,left,547_8,547,8,7,575.2895,0.007102956262306868,0
OviDN_activation,left,547_8,547,8,8,561.0263,-0.017866230357230808,0
OviDN_activation,left,547_8,547,8,9,556.1579,-0.02638886119312711,0
OviDN_activation,left,547_8,547,8,10,571.5263,0.0005150907702262779,0
OviDN_activation,left,547_8,547,8,11,593.2368,0.038521535754765086,3
OviDN_activation,left,547_8,547,8,12,595.5789,0.042621620727395226,0
OviDN_activation,left,547_8,547,8,13,582.6842,0.02004813296146953,0
OviDN_activation,left,547_8,547,8,14,574.7632,0.006181614423318248,0
OviDN_activation,left,547_8,547,8,15,574.9474,0.006504075313954266,0
OviDN_activation,left,547_8,547,8,16,569.6316,-0.0028017748621729506,0
OviDN_activation,left,547_8,547,8,17,581.7895,0.01848186934120887,0
OviDN_activation,left,547_8,547,8,18,562.4474,-0.01537844983778036,0
OviDN_activation,left,547_8,547,8,19,570.7105,-0.0009130503512764736,0
OviDN_activation,left,547_8,547,8,20,576.1842,0.008669219882567525,0
OviDN_activation,left,547_8,547,8,21,574.3684,0.005490476748925805,3
OviDN_activation,left,547_8,547,8,22,565.9211,-0.0092973836282139,0
OviDN_activation,left,547_8,547,8,23,574.2632,0.005306313417248862,0
OviDN_activation,left,547_8,547,8,24,578.5263,0.012769304855197668,0
OviDN_activation,left,547_8,547,8,25,588.5789,0.03036740664242384,0
OviDN_activation,left,547_8,547,8,26,551.6842,-0.03422052941483234,0
OviDN_activation,left,547_8,547,8,27,529.0789,-0.07379341307983298,0
OviDN_activation,left,547_8,547,8,28,558.9211,-0.02155159771318529,0
OviDN_activation,left,547_8,547,8,29,539.8421,-0.054951333502780995,0
OviDN_activation,left,547_8,547,8,30,553.1053,-0.03173274889538189,0
OviDN_activation,left,549_1,549,1,1,315.7717,-0.010326627750879383,0
OviDN_activation,left,549_1,549,1,2,311.3543,-0.02417138696955937,0
OviDN_activation,left,549_1,549,1,3,320.6614,0.004998386771595336,0
OviDN_activation,left,549_1,549,1,4,324.7008,0.01765844028450703,0
OviDN_activation,left,549_1,549,1,5,323.8583,0.015017925583158198,0
OviDN_activation,left,549_1,549,1,6,324.5433,0.017164812907103474,0
OviDN_activation,left,549_1,549,1,7,317.378,-0.005292255329779775,0
OviDN_activation,left,549_1,549,1,8,319.811,0.0023331123478243397,0
OviDN_activation,left,549_1,549,1,9,324.3386,0.016523254023582887,0
OviDN_activation,left,549_1,549,1,10,308.2599,-0.033869676218050246,0
OviDN_activation,left,549_1,549,1,11,319.0551,-3.598564950444955e-05,3
OviDN_activation,left,549_1,549,1,12,313.6614,-0.016940607779670165,0
OviDN_activation,left,549_1,549,1,13,315.4173,-0.011437367703589161,0
OviDN_activation,left,549_1,549,1,14,322.5748,0.01099525422507972,0
OviDN_activation,left,549_1,549,1,15,323.5512,0.01405543055077342,0
OviDN_activation,left,549_1,549,1,16,323.0551,0.012500582665504408,0
OviDN_activation,left,549_1,549,1,17,322.6299,0.011167945453619087,0
OviDN_activation,left,549_1,549,1,18,320.6614,0.004998386771595336,0
OviDN_activation,left,549_1,549,1,19,309.0551,-0.03137740643702659,0
OviDN_activation,left,549_1,549,1,20,303.5197,-0.04872613649975154,0
OviDN_activation,left,549_1,549,1,21,313.4095,-0.017730098169307956,3
OviDN_activation,left,549_1,549,1,22,306.126,-0.04055762199989972,0
OviDN_activation,left,549_1,549,1,23,305.4567,-0.04265530329320846,0
OviDN_activation,left,549_1,549,1,24,316.3386,-0.008549882606434828,0
OviDN_activation,left,549_1,549,1,25,309.6142,-0.029625107600796226,0
OviDN_activation,left,549_1,549,1,26,310.2126,-0.02774963698087082,0
OviDN_activation,left,549_1,549,1,27,315.2835,-0.011856715913726232,0
OviDN_activation,left,549_1,549,1,28,308.5118,-0.033080185828412635,0
OviDN_activation,left,549_2,549,2,1,270.1,-0.025765040537106352,0
OviDN_activation,left,549_2,549,2,2,273.95,-0.011878314902407696,0
OviDN_activation,left,549_2,549,2,3,277.85,0.0021887578184561244,0
OviDN_activation,left,549_2,549,2,4,275.75,-0.005385819800470564,0
OviDN_activation,left,549_2,549,2,5,271.725,-0.01990376023674648,0
OviDN_activation,left,549_2,549,2,6,285.325,0.029150647200111422,0
OviDN_activation,left,549_2,549,2,7,270.175,-0.025494519907859014,0
OviDN_activation,left,549_2,549,2,8,270.875,-0.022969660701550185,0
OviDN_activation,left,549_2,549,2,9,286.275,0.03257724183724485,0
OviDN_activation,left,549_2,549,2,10,283.675,0.02319919335666917,0
OviDN_activation,left,549_2,549,2,11,283.975,0.024281275873658727,3
OviDN_activation,left,549_2,549,2,12,276.725,-0.0018690516202545576,0
OviDN_activation,left,549_2,549,2,13,277.25,2.459278447701207e-05,0
OviDN_activation,left,549_2,549,2,14,281.45,0.015173748022330185,0
OviDN_activation,left,549_2,549,2,15,282.5,0.01896103683179353,0
OviDN_activation,left,549_2,549,2,16,285.975,0.0314951593202555,0
OviDN_activation,left,549_2,549,2,17,273.0,-0.01530490953954112,0
OviDN_activation,left,549_2,549,2,18,274.6,-0.009533802782263625,0
OviDN_activation,left,549_2,549,2,19,270.3,-0.025043652192446718,0
OviDN_activation,left,549_2,549,2,20,274.85,-0.008632067351439027,0
OviDN_activation,left,549_2,549,2,21,265.65,-0.04181593120578433,3
OviDN_activation,left,549_2,549,2,22,272.8,-0.016026297884200756,0
OviDN_activation,left,549_2,549,2,23,270.025,-0.026035561166353895,0
OviDN_activation,left,549_2,549,2,24,275.85,-0.005025125628140644,0
OviDN_activation,left,549_2,549,2,25,272.325,-0.01773959520276757,0
OviDN_activation,left,549_2,549,2,26,278.875,0.0058858730848368864,0
OviDN_activation,left,549_2,549,2,27,278.475,0.004443096395517615,0
OviDN_activation,left,549_2,549,2,28,267.375,-0.03559395673309453,0
OviDN_activation,left,550_1,550,1,1,305.1964,-0.019352133239520553,0
OviDN_activation,left,550_1,550,1,2,311.4464,0.0007301782400807701,0
OviDN_activation,left,550_1,550,1,3,314.5893,0.010828849719959,0
OviDN_activation,left,550_1,550,1,4,315.75,0.014558375949458786,0
OviDN_activation,left,550_1,550,1,5,316.5,0.016968253327010945,0
OviDN_activation,left,550_1,550,1,6,315.0536,0.012320724475155743,0
OviDN_activation,left,550_1,550,1,7,313.375,0.006927097587210283,0
OviDN_activation,left,550_1,550,1,8,316.7143,0.01765683562302345,0
OviDN_activation,left,550_1,550,1,9,293.5,-0.05693465291792192,0
OviDN_activation,left,550_1,550,1,10,307.7857,-0.011032272581259361,0
OviDN_activation,left,550_1,550,1,11,313.5,0.007328743816802309,3
OviDN_activation,left,550_1,550,1,12,309.4107,-0.0058108715965630164,0
OviDN_activation,left,550_1,550,1,13,315.9643,0.015246958245471292,0
OviDN_activation,left,550_1,550,1,14,314.2679,0.009796136934432037,0
OviDN_activation,left,550_1,550,1,15,313.0536,0.0058943848016833195,0
OviDN_activation,left,550_1,550,1,16,311.6786,0.0014762762761710289,0
OviDN_activation,left,550_1,550,1,17,307.2857,-0.012638857499627466,0
OviDN_activation,left,550_1,550,1,18,296.4286,-0.0475245637340562,0
OviDN_activation,left,550_1,550,1,19,292.5536,-0.05997559685140902,0
OviDN_activation,left,550_1,550,1,20,304.9286,-0.0202126201217984,0
OviDN_activation,left,550_1,550,1,21,305.5714,-0.018147194550744473,3
OviDN_activation,left,550_1,550,1,22,304.875,-0.020384846025047514,0
OviDN_activation,left,550_1,550,1,23,310.5714,-0.002081345367063415,0
OviDN_activation,left,550_1,550,1,24,296.2143,-0.04821314603006888,0
OviDN_activation,left,550_2,550,2,1,154.6296,-0.03555400546951539,0
OviDN_activation,left,550_2,550,2,2,152.8889,-0.04641098978997679,0
OviDN_activation,left,550_2,550,2,3,157.0185,-0.020654108966298323,0
OviDN_activation,left,550_2,550,2,4,155.6852,-0.02897008368593464,0
OviDN_activation,left,550_2,550,2,5,157.537,-0.017420153448311645,0
OviDN_activation,left,550_2,550,2,6,162.6204,0.01428570861558976,0
OviDN_activation,left,550_2,550,2,7,161.2778,0.005911728522149659,0
OviDN_activation,left,550_2,550,2,8,161.963,0.01018541477272697,0
OviDN_activation,left,550_2,550,2,9,174.2222,0.08664772429269021,0
OviDN_activation,left,550_2,550,2,10,162.4352,0.013130590849088217,0
OviDN_activation,left,550_2,550,2,11,163.3519,0.01884817430779268,3
OviDN_activation,left,550_2,550,2,12,163.8519,0.021966742791868443,0
OviDN_activation,left,550_2,550,2,13,165.9907,0.035306731339350965,0
OviDN_activation,left,550_2,550,2,14,161.287,0.005969110182256609,0
OviDN_activation,left,550_2,550,2,15,160.6667,0.002100214120912121,0
OviDN_activation,left,550_2,550,2,16,166.6389,0.03934964352210681,0
OviDN_activation,left,550_2,550,2,17,169.1944,0.05528864704421803,0
OviDN_activation,left,550_2,550,2,18,171.7593,0.07128627965382986,0
OviDN_activation,left,550_2,550,2,19,172.0185,0.0729029455559747,0
OviDN_activation,left,550_2,550,2,20,177.7315,0.10853570905502455,0
OviDN_activation,left,550_2,550,2,21,174.2685,0.08693650373431565,3
OviDN_activation,left,550_2,550,2,22,175.6944,0.095830037337203,0
OviDN_activation,left,550_2,550,2,23,173.8241,0.0841647200656691,0
OviDN_activation,left,550_2,550,2,24,172.6944,0.0771186264327484,0
OviDN_activation,left,550_3,550,3,1,161.7551,-0.051537484290294,0
OviDN_activation,left,550_3,550,3,2,166.1939,-0.025510265273816266,0
OviDN_activation,left,550_3,550,3,3,162.0816,-0.049623028354257186,0
OviDN_activation,left,550_3,550,3,4,165.8878,-0.02730510436116965,0
OviDN_activation,left,550_3,550,3,5,171.8878,0.007876321722201051,0
OviDN_activation,left,550_3,550,3,6,171.949,0.008235172268251512,0
OviDN_activation,left,550_3,550,3,7,173.6633,0.018287092057371796,0
OviDN_activation,left,550_3,550,3,8,173.949,0.019962314296041745,0
OviDN_activation,left,550_3,550,3,9,176.8673,0.0370739735858918,0
OviDN_activation,left,550_3,550,3,10,174.6837,0.024270279919950344,0
OviDN_activation,left,550_3,550,3,11,177.0714,0.03827072842982785,3
OviDN_activation,left,550_3,550,3,12,176.1633,0.03294601959210959,0
OviDN_activation,left,550_3,550,3,13,176.0306,0.03216792371856571,0
OviDN_activation,left,550_3,550,3,14,176.4388,0.03456143340643766,0
OviDN_activation,left,550_3,550,3,15,172.1837,0.009611352385212551,0
OviDN_activation,left,550_3,550,3,16,179.1837,0.050656349482478366,0
OviDN_activation,left,550_3,550,3,17,182.6327,0.0708798059094027,0
OviDN_activation,left,550_3,550,3,18,183.5204,0.07608489789843736,0
OviDN_activation,left,550_3,550,3,19,179.5714,0.05292965596456564,0
OviDN_activation,left,550_3,550,3,20,186.949,0.09618873747667826,0
OviDN_activation,left,550_3,550,3,21,185.6429,0.08853032737542976,3
OviDN_activation,left,550_3,550,3,22,186.9694,0.0963083543253617,0
OviDN_activation,left,550_3,550,3,23,185.1122,0.08541853023835565,0
OviDN_activation,left,550_3,550,3,24,183.8367,0.07793954541013247,0
OviDN_activation,left,550_4,550,4,1,189.6449,-0.06294531957089872,0
OviDN_activation,left,550_4,550,4,2,191.8785,-0.0519088754893208,0
OviDN_activation,left,550_4,550,4,3,194.6262,-0.038332211179259994,0
OviDN_activation,left,550_4,550,4,4,194.9813,-0.036577626072988395,0
OviDN_activation,left,550_4,550,4,5,193.6729,-0.043042563141548855,0
OviDN_activation,left,550_4,550,4,6,205.785,0.016804551095772138,0
OviDN_activation,left,550_4,550,4,7,206.1776,0.018744427504452148,0
OviDN_activation,left,550_4,550,4,8,214.6075,0.0603974181756975,0
OviDN_activation,left,550_4,550,4,9,215.0654,0.06265994850563786,0
OviDN_activation,left,550_4,550,4,10,207.1028,0.02331593451746961,0
OviDN_activation,left,550_4,550,4,11,212.6822,0.050884315654985676,3
OviDN_activation,left,550_4,550,4,12,211.2336,0.043726636170488095,0
OviDN_activation,left,550_4,550,4,13,208.2056,0.028764981138692823,0
OviDN_activation,left,550_4,550,4,14,209.486,0.035091567368121655,0
OviDN_activation,left,550_4,550,4,15,210.7944,0.041556504436682115,0
OviDN_activation,left,550_4,550,4,16,217.5234,0.07480517574082705,0
OviDN_activation,left,550_4,550,4,17,224.2056,0.10782260349956634,0
OviDN_activation,left,550_4,550,4,18,225.8505,0.11595022118840391,0
OviDN_activation,left,550_4,550,4,19,228.2523,0.12781775852505045,0
OviDN_activation,left,550_4,550,4,20,221.0,0.0919834088595653,0
OviDN_activation,left,550_4,550,4,21,228.3271,0.12818735290958758,3
OviDN_activation,left,550_4,550,4,22,225.5327,0.11437993916426104,0
OviDN_activation,left,550_4,550,4,23,236.7383,0.1697479449846988,0
OviDN_activation,left,550_4,550,4,24,225.1963,0.11271775265412369,0
OviDN_activation,right,553_1,553,1,1,748.863,-0.054748985295840415,1
OviDN_activation,right,553_1,553,1,2,801.804,0.012075699552326511,1
OviDN_activation,right,553_1,553,1,3,822.588,0.03831026727647798,1
OviDN_activation,right,553_1,553,1,4,801.843,0.012124927234256918,1
OviDN_activation,right,553_1,553,1,5,794.922,0.0033889070639888897,1
OviDN_activation,right,553_1,553,1,6,809.549,0.02185181228440664,1
OviDN_activation,right,553_1,553,1,7,778.275,-0.017623739630773957,1
OviDN_activation,right,553_1,553,1,8,776.608,-0.019727907471235914,1
OviDN_activation,right,553_1,553,1,9,798.686,0.008140009494402018,1
OviDN_activation,right,553_1,553,1,10,791.569,-0.0008434113337729287,1
OviDN_activation,right,553_1,553,1,11,789.902,-0.0029475791742347417,3
OviDN_activation,right,553_1,553,1,12,799.196,0.008783756104261381,0
OviDN_activation,right,553_1,553,1,13,799.804,0.00955120304307406,0
OviDN_activation,right,553_1,553,1,14,797.706,0.006903006204868293,0
OviDN_activation,right,553_1,553,1,15,798.569,0.007992326448610653,0
OviDN_activation,right,553_1,553,1,16,798.569,0.007992326448610653,0
OviDN_activation,right,553_1,553,1,17,794.529,0.0028928434999207463,0
OviDN_activation,right,553_1,553,1,18,801.235,0.01135748029544424,0
OviDN_activation,right,553_1,553,1,19,807.765,0.01959996139815346,0
OviDN_activation,right,553_1,553,1,20,797.471,0.006606377865031113,0
OviDN_activation,right,553_1,553,1,21,800.333,0.010218932369771328,3
OviDN_activation,right,553_1,553,1,22,786.216,-0.007600226240787056,0
OviDN_activation,right,553_1,553,1,23,811.059,0.023757807148892227,0
OviDN_activation,right,553_1,553,1,24,809.961,0.022371858565312687,0
OviDN_activation,right,553_1,553,1,25,804.235,0.015144225059322919,0
OviDN_activation,right,553_1,553,1,26,812.235,0.025242211096332727,0
OviDN_activation,right,553_1,553,1,27,806.863,0.018461413472480693,0
OviDN_activation,right,553_1,553,1,28,816.294,0.030365676761860538,0
